well_id,lat,lon,arsenic_ug_l
S99_06217,24.8655,89.5532,< 0.5
S99_06218,24.9102,89.5415,23.7
S99_06219,24.9198,89.3242,< 0.5
S99_06220,24.948,89.2962,1.3
S99_06221,24.9537,89.3673,16.5
S99_06222,24.9038,89.3762,37.7
S99_06223,24.8809,89.3535,< 0.5
S99_06224,24.8453,89.3648,< 0.5
S99_06225,24.8453,89.3648,< 0.5
S99_06226,25.6649,89.617,< 0.5
S99_06227,25.5969,89.6167,14.3
S99_06228,25.759,89.7181,187
S99_06229,25.6751,89.6632,3
S99_06230,25.7278,89.6516,6
S99_06231,25.7369,89.6272,24.4
S99_06232,25.5847,89.5993,< 0.5
S99_06233,25.6716,89.5527,17.6
S99_06234,25.7019,89.5534,5.7
S99_06235,26.0016,89.6528,4
S99_06236,26.036,89.641,1.4
S99_06237,26.0372,89.6818,1.1
S99_06238,25.9687,89.6892,0.5
S99_06239,25.9604,89.6939,< 0.5
S99_06240,25.9182,89.7497,11.1
S99_06241,25.892,89.7088,< 0.5
S99_06242,25.9756,89.7314,3.3
S99_06243,25.9717,89.8069,62.9
S99_06244,25.9215,89.8235,2.9
S99_06245,25.9098,89.5733,< 0.5
S99_06246,25.9089,89.6235,< 0.5
S99_06247,25.9781,89.6026,2.5
S99_06248,25.9926,89.5202,< 0.5
S99_06249,25.9717,89.5348,< 0.5
S99_06250,25.9489,89.5533,< 0.5
S99_06251,26.0879,89.6694,< 0.5
S99_06252,26.1111,89.6678,2.3
S99_06253,26.1111,89.6678,3.5
S99_06254,26.1556,89.7373,9.3
S99_06255,26.0674,89.7684,23.6
S99_06256,26.0961,89.7069,2.5
S99_06257,26.0326,89.762,42.1
S99_06258,26.1447,89.6222,10.3
S99_06259,26.1786,89.6657,< 0.5
S99_06260,25.8762,89.679,1
S99_06261,25.8471,89.699,2.3
S99_06262,25.8172,89.734,< 0.5
S99_06263,25.8164,89.6937,0.7
S99_06264,25.9366,89.4645,< 0.5
S99_06265,25.9267,89.496,< 0.5
S99_06266,25.8602,89.505,4.2
S99_06267,25.8339,89.4571,< 0.5
S99_06268,25.8696,89.441,< 0.5
S99_06269,25.9053,89.4318,< 0.5
S99_06270,25.8436,89.4143,4.5
S99_06271,25.8709,89.3804,< 0.5
S99_06272,25.9124,89.434,< 0.5
S99_06273,25.9688,89.226,0.6
S99_06274,25.98,89.1872,1.3
S99_06275,26.0407,89.1981,1
S99_06276,25.9339,89.2547,< 0.5
S99_06277,26.0193,89.331,< 0.5
S99_06278,26.0001,89.261,< 0.5
S99_06279,25.9916,89.2417,9.2
S99_06280,25.9806,89.3206,< 0.5
S99_06281,26.3462,89.0343,< 0.5
S99_06282,26.3019,89.0834,< 0.5
S99_06283,26.2923,88.9721,1.7
S99_06284,26.252,89.0736,< 0.5
S99_06285,25.8958,88.8379,0.6
S99_06286,25.8387,88.8428,< 0.5
S99_06287,25.8947,88.9231,< 0.5
S99_06288,26.0317,88.8396,1.2
S99_06289,25.9942,88.7463,1.6
S99_06290,25.9797,88.8067,1.5
S99_06291,25.9445,88.9561,22.8
S99_06292,25.9537,88.9135,3.4
S99_06293,25.9343,88.8476,14.5
S99_06294,25.9363,88.853,< 0.5
S99_06295,26.0242,89.0051,< 0.5
S99_06296,26.044,89.0193,< 0.5
S99_06297,26.0849,89.0386,< 0.5
S99_06298,26.0742,88.9553,0.6
S99_06299,26.114,88.8914,3.3
S99_06300,26.035,88.9379,2.1
S99_06301,25.9726,88.9689,0.7
S99_06302,25.9714,89.033,< 0.5
S99_06303,26.0243,89.0048,0.9
S99_06304,26,89,< 0.5
S99_06305,25.8756,88.9917,4.9
S99_06306,25.9076,89.0116,< 0.5
S99_06307,25.8766,89.0944,< 0.5
S99_06308,25.9022,89.0895,1.7
S99_06309,25.9224,89.0557,< 0.5
S99_06310,25.951,89.0272,< 0.5
S99_06311,25.9201,88.9945,< 0.5
S99_06312,26.2534,88.7444,< 0.5
S99_06313,26.1978,88.7296,33.8
S99_06314,26.054,88.7413,< 0.5
S99_06315,26.1178,88.7623,< 0.5
S99_06316,26.1222,88.7341,0.5
S99_06317,26.0895,88.6997,< 0.5
S99_06318,26.0475,88.6696,1
S99_06319,26.137,88.6998,< 0.5
S99_06320,26.2636,88.3919,1.2
S99_06321,26.2067,88.3641,< 0.5
S99_06322,26.2347,88.4087,< 0.5
S99_06323,26.2855,88.444,12.8
S99_06324,26.3209,88.4559,< 0.5
S99_06325,26.1936,88.5511,0.8
S99_06326,26.4936,88.3396,< 0.5
S99_06327,26.5673,88.3841,1.4
S99_06328,26.6332,88.4156,< 0.5
S99_06329,25.867,88.3585,< 0.5
S99_06330,25.7249,88.3939,< 0.5
S99_06331,25.7745,88.3681,0.5
S99_06332,25.8018,88.3375,< 0.5
S99_06333,25.8138,88.3443,< 0.5
S99_06334,25.8669,88.3584,3.9
S99_06335,25.8645,88.3072,< 0.5
S99_06336,25.868,88.4548,< 0.5
S99_06337,25.9145,88.3592,< 0.5
S99_06339,25.9332,88.3743,1.9
S99_06340,25.9043,88.2552,< 0.5
S99_06341,25.862,88.2913,< 0.5
S99_06342,25.8929,88.2732,< 0.5
S99_06343,25.9411,88.3182,< 0.5
S99_06344,25.9797,88.2658,< 0.5
S99_06345,26.0006,88.2029,< 0.5
S99_06346,25.8717,88.2262,< 0.5
S99_06347,26.0385,88.454,4.9
S99_06348,26.0694,88.4319,6.5
S99_06349,26.138,88.4231,< 0.5
S99_06350,26.1713,88.3953,< 0.5
S99_06351,26.0592,88.3587,5.7
S99_06352,26.0151,88.3351,1.4
S99_06353,26.0367,88.4242,< 0.5
S99_06354,25.125,89.2019,3.1
S99_06355,25.1835,89.2191,< 0.5
S99_06356,25.0465,89.2071,3.1
S99_06357,24.9996,89.1744,0.8
S99_06358,25.0396,89.1751,< 0.5
S99_06359,25.1054,89.2333,< 0.5
S99_06360,25.0509,89.1767,7.7
S99_06361,25.0638,89.1665,0.9
S99_06362,25.0337,89.0218,< 0.5
S99_06363,24.9949,89.0237,< 0.5
S99_06364,24.9626,89.0195,< 0.5
S99_06365,24.9224,89.0187,< 0.5
S99_06366,24.8843,89.0192,< 0.5
S99_06367,24.8984,89.0509,< 0.5
S99_06368,24.9404,89.058,0.7
S99_06369,25.1016,89.0237,< 0.5
S99_06370,25.0895,89.0633,1.6
S99_06371,25.1029,89.105,0.9
S99_06372,25.137,89.0315,< 0.5
S99_06373,25.047,89.0234,< 0.5
S99_07001,24.5484,91.3159,136
S99_07002,24.5645,91.2835,42.6
S99_07003,24.564,91.2797,72.6
S99_07004,24.5564,91.2613,4.9
S99_07005,24.5968,91.2738,18.9
S99_07008,24.5981,91.2786,14.2
S99_07009,24.4893,91.1905,16.4
S99_07010,25.0698,91.4765,10
S99_07011,25.0817,91.5135,15.7
S99_07012,25.0738,91.52,8.1
S99_07013,25.0502,91.5259,< 0.5
S99_07014,25.047,91.5601,204
S99_07015,25.0435,91.5682,53.4
S99_07016,25.0069,91.5629,145
S99_07019,24.7925,91.3544,94.1
S99_07020,24.7775,91.3811,59.1
S99_07021,24.7428,91.3956,57.5
S99_07022,24.7431,91.4057,54.8
S99_07023,24.7573,91.4126,55.6
S99_07024,24.8031,91.3338,78.2
S99_07025,24.7018,91.3344,57.2
S99_07026,24.7173,91.3051,70.6
S99_07027,24.7005,91.2761,61
S99_07028,24.6499,91.2738,49.1
S99_07029,24.672,91.2696,43
S99_07030,24.7334,91.2086,44.3
S99_07031,24.7338,90.7679,< 0.5
S99_07032,24.7255,90.8072,< 0.5
S99_07033,24.7012,90.7639,< 0.5
S99_07034,24.6633,90.7674,0.5
S99_07035,24.6238,90.7876,< 0.5
S99_07036,24.6619,90.7863,0.5
S99_07037,24.6595,90.8458,33.6
S99_07038,24.6197,90.8597,79.5
S99_07039,24.7182,90.9442,15.9
S99_07040,24.7232,90.9747,154
S99_07041,24.7198,91.0127,92.5
S99_07042,24.6683,90.9613,105
S99_07043,24.6317,90.9674,54.9
S99_07044,24.704,90.9279,67.7
S99_07045,24.738,90.8827,1.6
S99_07046,24.735,90.9456,216
S99_07047,24.7979,90.806,7.7
S99_07048,24.7641,90.8588,0.7
S99_07049,24.7701,90.8867,< 0.5
S99_07050,24.8115,90.86,< 0.5
S99_07051,24.8277,90.8583,< 0.5
S99_07052,24.8079,90.8818,< 0.5
S99_07053,24.8961,90.8837,< 0.5
S99_07054,24.8961,90.8837,21.6
S99_07055,24.8748,90.8652,< 0.5
S99_07056,24.913,90.9017,10.9
S99_07057,24.9148,90.9213,3.6
S99_07058,24.9277,90.9384,27.2
S99_07059,24.9424,90.8357,29.8
S99_07060,24.9834,90.8394,12.6
S99_07061,24.7076,91.082,135
S99_07062,24.7509,91.0838,125
S99_07063,24.6911,91.1408,44.8
S99_07064,24.6997,91.1754,34.7
S99_07065,24.671,91.1654,28.2
S99_07066,24.6572,91.0503,127
S99_07067,24.9825,90.1307,3.3
S99_07068,25.0051,90.1667,< 0.5
S99_07069,25.0055,90.2128,1
S99_07070,24.9694,90.1816,< 0.5
S99_07071,24.9478,90.2192,< 0.5
S99_07072,24.9182,90.2144,17.2
S99_07073,24.9065,90.1859,1.6
S99_07074,24.9214,90.1356,5.2
S99_07075,24.9531,90.1519,54.4
S99_07076,25.1043,90.0416,6.7
S99_07077,25.1402,90.0442,0.6
S99_07078,25.2006,90.0183,5.8
S99_07079,25.213,90.0091,< 0.5
S99_07080,25.1921,90.069,36
S99_07081,25.192,90.0672,19.9
S99_07082,25.22,90.0349,2.4
S99_07083,25.1896,90.1184,19
S99_07084,25.1531,90.0887,46.1
S99_07085,25.1474,89.9353,11.4
S99_07086,25.106,89.9278,99.5
S99_07087,25.0878,89.9651,168
S99_07088,25.131,89.9829,2.6
S99_07089,25.0832,90.0006,6.5
S99_07090,24.815,89.8228,0.9
S99_07091,24.8262,89.7993,< 0.5
S99_07092,24.8368,89.7539,8.2
S99_07093,24.8568,89.783,13.3
S99_07094,24.8964,89.7576,0.9
S99_07095,24.8969,89.7303,15.4
S99_07096,24.8954,89.72,0.9
S99_07097,24.9221,89.7138,< 0.5
S99_07098,24.9601,89.7407,12.1
S99_07099,24.9964,89.7485,< 0.5
S99_07100,24.9811,89.8319,8.2
S99_07101,25.0291,89.8226,0.8
S99_07102,25.0371,89.8271,4.7
S99_07103,24.998,89.8453,4.4
S99_07104,24.9579,89.8534,12.8
S99_07105,25.0744,89.7733,2.9
S99_07106,25.0732,89.774,1.3
S99_07107,25.059,89.7239,3.1
S99_07108,25.0381,89.8339,9.4
S99_07109,25.1349,89.8822,23.6
S99_07110,25.1823,89.8712,11.4
S99_07111,25.1903,89.828,0.6
S99_07112,25.2262,89.8616,< 0.5
S99_07113,25.2348,89.8859,113
S99_07114,25.2699,89.8703,17.3
S99_07115,25.2904,89.8344,98.7
S99_07116,25.224,89.8321,2.2
S99_07117,25.2738,89.8318,< 0.5
S99_07118,25.2943,89.793,< 0.5
S99_07119,25.2564,89.7845,6.5
S99_07120,24.8418,89.9697,< 0.5
S99_07121,24.8014,89.9856,< 0.5
S99_07122,24.9221,89.9445,< 0.5
S99_07123,24.8651,89.982,0.6
S99_07124,24.8714,90.0247,0.5
S99_07125,24.8365,90.0495,< 0.5
S99_07126,23.9723,90.7251,17
S99_07127,24.0382,90.7176,71.3
S99_07128,24.038,90.7178,5.1
S99_07129,24.0206,90.6728,43.9
S99_07130,24.0711,90.6934,48
S99_07131,24.0725,90.7386,0.7
S99_07132,24.0401,90.7374,42.2
S99_07133,24.0309,90.7498,1.9
S99_07134,24.0604,90.7937,0.9
S99_07135,24.0198,90.8095,< 0.5
S99_07136,23.9334,90.7146,< 0.5
S99_07137,23.9309,90.7372,20.5
S99_07138,23.9114,90.6579,< 0.5
S99_07139,23.8598,90.6192,< 0.5
S99_07140,23.8403,90.6696,< 0.5
S99_07141,23.8136,90.6704,84.6
S99_07142,23.8757,90.6665,1.3
S99_07143,23.8212,90.734,192
S99_07144,23.8889,90.8016,45.9
S99_07145,23.9808,90.7279,52.4
S99_07146,24.0658,90.8415,1.3
S99_07147,24.1246,90.8287,6.3
S99_07148,24.1292,90.8357,120
S99_07149,24.1537,90.8097,5.8
S99_07150,24.1549,90.7731,2.7
S99_07151,24.0912,90.8498,1.9
S99_07152,24.0634,90.8805,48.5
S99_07153,24.0676,90.9223,163
S99_07154,24.5046,89.144,2.8
S99_07155,24.486,89.0939,0.6
S99_07156,24.4557,89.0481,1
S99_07157,24.4418,89.0703,< 0.5
S99_07158,24.5329,89.1775,< 0.5
S99_07159,24.5496,89.1974,< 0.5
S99_07160,24.5565,89.2342,< 0.5
S99_07161,24.5591,89.2794,< 0.5
S99_07162,24.373,89.6363,55.8
S99_07163,24.3217,89.6498,3.2
S99_07164,24.3484,89.6606,4.4
S99_07165,24.3713,89.6885,62.2
S99_07166,24.4005,89.6536,92.5
S99_07167,24.4397,89.6168,12.8
S99_07168,24.399,89.6034,3.1
S99_07169,24.3629,89.6585,51.9
S99_07170,24.5132,89.5964,2.5
S99_07171,24.465,89.5967,46.8
S99_07172,24.5102,89.5233,28.7
S99_07173,24.2542,90.3413,8.5
S99_07174,24.5491,89.5055,< 0.5
S99_07175,24.4814,89.4628,13.1
S99_07176,24.5277,89.4339,< 0.5
S99_07177,24.4481,89.4834,< 0.5
S99_07178,24.4143,89.5096,50.1
S99_07179,24.4512,89.5452,14.2
S99_07180,24.15,89.588,81.8
S99_07181,24.134,89.5928,61.7
S99_07182,24.0887,89.639,187
S99_07183,24.1799,89.5915,39.9
S99_07184,24.1996,89.5608,26.8
S99_07185,24.2257,89.5768,50.1
S99_07186,24.2201,89.5931,195
S99_07187,24.222,89.6206,51.5
S99_07188,24.1661,89.6232,80.6
S99_07189,24.5936,89.6644,1.2
S99_07190,24.6141,89.6176,< 0.5
S99_07191,24.6491,89.642,52.6
S99_07192,24.6495,89.6417,63.6
S99_07193,24.6569,89.6445,384
S99_07194,24.6896,89.6275,4.4
S99_07195,24.6588,89.5496,11.9
S99_07196,24.7153,89.6943,0.7
S99_07197,24.6917,89.7034,< 0.5
S99_07198,24.6435,89.7212,< 0.5
S99_07199,24.6882,89.7813,1.3
S99_07200,24.5665,89.6371,39.4
S99_07201,24.5904,89.6436,118
S99_07202,24.4577,89.7058,2.1
S99_07203,24.4457,89.7149,23.1
S99_07204,24.4861,89.7039,12.1
S99_07205,24.5264,89.6875,2.4
S99_07206,24.4282,89.7053,4.5
S99_07207,24.3892,89.715,10.4
S99_07208,25.3319,89.5479,< 0.5
S99_07209,25.3892,89.5261,< 0.5
S99_07210,25.4116,89.5325,5.5
S99_07211,25.3941,89.5714,< 0.5
S99_07212,25.3759,89.5538,3.9
S99_07213,25.3272,89.5899,11.7
S99_07214,25.2494,89.5546,12
S99_07215,25.3063,89.5525,1.5
S99_07216,25.3248,89.5486,23.4
S99_07217,25.2984,89.4949,11.2
S99_07218,25.3302,89.4708,5.9
S99_07219,25.3348,89.5338,22
S99_07220,25.3307,89.5409,< 0.5
S99_07221,25.2719,89.3025,3.8
S99_07222,25.244,89.3111,10
S99_07223,25.2478,89.372,12.9
S99_07224,25.2823,89.3547,7.9
S99_07225,25.287,89.389,30.7
S99_07226,25.3135,89.4341,84
S99_07227,25.2539,89.4918,6.5
S99_07228,25.2409,89.5037,15.6
S99_07229,25.2551,89.4482,< 0.5
S99_07230,25.2829,89.356,18
S99_07231,25.1291,89.6257,< 0.5
S99_07232,25.184,89.6248,0.9
S99_07233,25.2063,89.6503,2.2
S99_07234,25.1904,89.5901,< 0.5
S99_07235,25.1903,89.5903,26.6
S99_07236,25.2559,89.5775,3
S99_07237,25.2953,89.5892,< 0.5
S99_07238,25.3178,89.601,3.5
S99_07239,25.5659,89.526,0.6
S99_07240,25.5659,89.526,7.2
S99_07241,25.5365,89.5545,3.4
S99_07242,25.4985,89.5957,8.8
S99_07243,25.4581,89.5959,2.2
S99_07244,25.4801,89.5568,8.8
S99_07245,25.5141,89.5168,< 0.5
S99_07246,25.5141,89.4846,33.6
S99_07247,25.5962,89.4541,708
S99_07248,25.5818,89.5172,18
S99_07249,25.7674,89.4235,2
S99_07250,25.7748,89.4453,5.8
S99_07251,25.7596,89.4491,9.5
S99_07252,25.7368,89.4399,4.6
S99_07253,25.7156,89.4715,5.9
S99_07254,25.7711,89.3946,2.1
S99_07255,25.7603,89.372,5.7
S99_07256,25.7651,89.3468,< 0.5
S99_07257,25.8067,89.3412,< 0.5
S99_07258,25.7624,89.313,< 0.5
S99_07259,25.8321,89.254,< 0.5
S99_07260,25.8001,89.3091,5.9
S99_07261,25.8588,89.2518,4.7
S99_07262,25.8546,89.2195,< 0.5
S99_07263,25.885,89.2001,1.2
S99_07264,25.8789,89.1596,< 0.5
S99_07265,25.9182,89.1606,7.8
S99_07266,25.9461,89.132,0.5
S99_07267,25.8665,89.1008,0.6
S99_07268,25.8267,89.1145,0.6
S99_07269,25.4159,89.3064,< 0.5
S99_07270,25.3491,89.3369,< 0.5
S99_07271,25.6918,88.972,< 0.5
S99_07272,25.4789,89.364,36
S99_07273,25.4789,89.364,7.7
S99_07274,25.484,89.3173,< 0.5
S99_07275,25.4973,89.2002,< 0.5
S99_07276,25.4744,89.2203,1.4
S99_07277,25.4307,89.2325,< 0.5
S99_07278,25.3339,89.2775,< 0.5
S99_07279,25.4088,89.3278,< 0.5
S99_07280,25.6568,89.4143,0.8
S99_07281,25.6581,89.4133,3.5
S99_07282,25.6124,89.4135,24.5
S99_07283,25.6163,89.4343,298
S99_07284,25.5972,89.4826,15.6
S99_07285,25.6433,89.4919,14.2
S99_07286,25.6719,89.5032,1.7
S99_07287,25.7018,89.4812,6.9
S99_07288,25.6995,89.4409,2.2
S99_07289,25.6992,89.3882,0.7
S99_07290,25.7049,89.3449,< 0.5
S99_07291,25.6651,89.3567,< 0.5
S99_07292,25.7599,88.4887,< 0.5
S99_07293,25.7253,88.4647,< 0.5
S99_07294,25.7885,88.4534,< 0.5
S99_07295,25.7895,88.4225,1.2
S99_07296,25.8389,88.4553,< 0.5
S99_07297,25.8383,88.4719,2.4
S99_07298,25.6566,88.6025,< 0.5
S99_07299,25.734,88.5974,< 0.5
S99_07300,25.6941,88.5639,< 0.5
S99_07301,25.717,88.5406,3.9
S99_07302,25.6952,88.4874,9.2
S99_07303,25.626,88.521,0.9
S99_07304,25.5643,88.537,< 0.5
S99_07305,25.6308,88.5471,< 0.5
S99_07306,25.9068,88.5924,< 0.5
S99_07307,25.9238,88.5546,< 0.5
S99_07308,25.9122,88.5345,50.9
S99_07309,25.9438,88.64,6.1
S99_07310,26.0203,88.6286,54.2
S99_07311,25.9989,88.6915,< 0.5
S99_07312,25.9197,88.7208,6
S99_07313,25.8964,88.6947,< 0.5
S99_07314,25.856,88.6497,< 0.5
S99_07315,25.5753,88.9407,< 0.5
S99_07316,25.5433,88.9526,< 0.5
S99_07317,25.5866,88.967,< 0.5
S99_07318,25.6107,88.9777,< 0.5
S99_07319,25.6943,88.9098,< 0.5
S99_07320,25.6689,88.9183,1.5
S99_07321,25.6631,88.8843,< 0.5
S99_07322,25.6602,88.8418,< 0.5
S99_07323,25.5315,88.9489,0.8
S99_07324,25.4418,88.9734,< 0.5
S99_07325,25.4588,88.9691,< 0.5
S99_07326,25.5079,88.8236,< 0.5
S99_07327,25.5001,88.9501,4.7
S99_07328,25.4235,88.8995,< 0.5
S99_07329,25.4622,88.9286,< 0.5
S99_07330,25.2559,89.2425,< 0.5
S99_07331,25.2748,89.24,< 0.5
S99_07332,25.2971,89.2149,< 0.5
S99_07333,25.322,89.1927,< 0.5
S99_07334,25.2614,89.1877,< 0.5
S99_07335,25.2451,89.2843,< 0.5
S99_07336,25.3048,89.0091,< 0.5
S99_07337,25.2766,89.0131,< 0.5
S99_07338,25.2793,89.1275,1.3
S99_07339,25.2802,89.0664,1
S99_07340,25.0546,88.7627,6.6
S99_07341,25.0806,88.792,< 0.5
S99_07342,25.0144,88.8027,< 0.5
S99_07343,25.0503,88.7465,< 0.5
S99_07344,25.0201,88.6885,< 0.5
S99_07345,25.0626,88.7328,3.2
S99_07346,25.0832,88.6853,1.3
S99_07347,25.0974,88.6924,< 0.5
S99_07348,25.1063,88.6311,< 0.5
S99_07349,25.1615,88.7711,< 0.5
S99_07350,25.174,88.7508,< 0.5
S99_07351,25.1208,88.7641,< 0.5
S99_07352,25.1305,88.783,< 0.5
S99_07353,25.1529,88.8292,< 0.5
S99_07354,25.0786,88.9325,< 0.5
S99_07355,25.1208,88.927,5.5
S99_07356,25.1394,88.8846,< 0.5
S99_07357,25.0584,88.8211,< 0.5
S99_07358,25.025,88.42,< 0.5
S99_07359,25.0306,88.5066,< 0.5
S99_07360,25.0048,88.4993,< 0.5
S99_07361,24.9509,88.4857,< 0.5
S99_07362,25.0202,88.579,< 0.5
S99_07363,25.0256,88.5944,< 0.5
S99_07364,24.7031,88.9273,< 0.5
S99_07365,24.6765,88.9317,0.6
S99_07366,24.7117,88.9184,0.6
S99_07367,24.7305,88.9369,< 0.5
S99_07368,24.7064,89.1043,1.1
S99_07369,24.7161,89.0865,< 0.5
S99_07370,24.7728,89.052,< 0.5
S99_07371,24.7388,88.9604,< 0.5
S99_07372,24.7425,88.6811,< 0.5
S99_07373,24.7042,88.65,9.1
S99_07374,24.6833,88.68,2.2
S99_07375,24.6992,88.7117,244
S99_07376,24.7692,88.7083,164
S99_07377,24.76,88.7167,2.4
S99_07378,24.8117,88.7683,14.2
S99_07379,24.7733,88.8,0.9
S99_07380,24.7183,88.775,4.7
S99_07381,25.1039,88.5713,< 0.5
S99_07382,25.0296,88.6054,0.7
S99_07383,25.0492,88.5857,< 0.5
